sample_id,condition,feature,raw_input,standardized_input,coefficient,contribution,intercept,ols_prediction,truth,train_min,train_max
98cba2b96f73f2b35fd6,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,6586.616363635285,-0.35369065137043865,0.18804735291941554,-0.06651059074255485,73.08337537593903,75.33803600308525,62.7504,5637.027272634688,7704.810757406771
98cba2b96f73f2b35fd6,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,38.80058065687665,1.9488074938782731,0.38530163481548385,0.7508787133319647,73.08337537593903,75.33803600308525,62.7504,25.991473672088972,41.85631145895318
98cba2b96f73f2b35fd6,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_std,20.48002682514257,-1.6205608477442401,-0.6149710095864371,0.9965979406335278,73.08337537593903,75.33803600308525,62.7504,17.1174095962901,24.857955809253436
98cba2b96f73f2b35fd6,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,34632.20039999485,-0.49163945909936246,2.3610024948503323,-1.1607619895004626,73.08337537593903,75.33803600308525,62.7504,31570.999800002573,40922.8685991168
98cba2b96f73f2b35fd6,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,204.45988023952097,2.2345282775604467,-1.6169853681246025,-3.6131995294759127,73.08337537593903,75.33803600308525,62.7504,136.32547528517114,227.87284768211921
98cba2b96f73f2b35fd6,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,108.83412311622067,-2.211509145823774,-0.14505776039054297,0.3207965637763993,73.08337537593903,75.33803600308525,62.7504,95.18556706065748,131.1949360766281
98cba2b96f73f2b35fd6,Cond1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,11064.482619583436,-0.7222880158470726,0.8995176124838764,-0.6497107915404751,73.08337537593903,75.33803600308525,62.7504,10284.5219047899,13608.88047630165
98cba2b96f73f2b35fd6,Cond1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,65.60593099518502,1.5931357966674697,-1.4906601708016893,-2.3748240787706156,73.08337537593903,75.33803600308525,62.7504,43.97609994567641,74.99303815094913
98cba2b96f73f2b35fd6,Cond1,p2_primary_RETAINER_RING_PRESSURE_auc,283944.5875430793,-0.23981260815741198,0.015371543889727945,-0.003686290031601788,73.08337537593903,75.33803600308525,62.7504,202406.74155010883,326590.2549205363
98cba2b96f73f2b35fd6,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,1300.204522727945,-0.5701386814969847,-3.146756977400493,1.7940878740865538,73.08337537593903,75.33803600308525,62.7504,1193.7699773081652,1536.1608863410015
98cba2b96f73f2b35fd6,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,7.670930865543833,2.0512461515747953,1.8151172118786363,3.723252195523225,73.08337537593903,75.33803600308525,62.7504,5.1422398893893915,8.457254665865419
98cba2b96f73f2b35fd6,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,4.037439257920757,-1.9749011636936165,0.3842692280478565,-0.7588937456433595,73.08337537593903,75.33803600308525,62.7504,3.519028983670203,4.904543672227092
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_A_auc,815.4145139161952,-1.5335721538912148,-1.077537396865969,1.6524813466100767,73.08337537593903,75.33803600308525,62.7504,407.0833333331201,1268.7011111439792
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_A_mean,4.752578176977126,-0.9119069095464655,-0.5831855463290978,0.5318109292451346,73.08337537593903,75.33803600308525,62.7504,2.7786975717425832,7.092836257307473
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_A_std,6.751616535721799,-0.4666537438626259,0.5658268273641802,-0.2640452073674064,73.08337537593903,75.33803600308525,62.7504,3.0257044382989156,8.904330695278556
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_B_auc,152.42363637145442,-2.246149990696756,0.5645429015114014,-1.268048032977754,73.08337537593903,75.33803600308525,62.7504,136.36363636365002,190.00000000001899
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_C_auc,53754.88020583391,-1.2742714221258602,-0.8031499945896119,1.0234310857860818,73.08337537593903,75.33803600308525,62.7504,48769.467599987984,66273.24199945928
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_C_mean,322.58682634730536,1.3166044247060287,0.4021261118331836,0.5294410181294008,73.08337537593903,75.33803600308525,62.7504,238.5003802281369,401.1046357615894
98cba2b96f73f2b35fd6,Cond1,p2_primary_SLURRY_FLOW_LINE_C_std,205.0439966080883,1.725786888843566,-0.19867463858012258,-0.34287008640730965,73.08337537593903,75.33803600308525,62.7504,105.49496792101228,231.5422134778499
98cba2b96f73f2b35fd6,Cond1,p2_primary_STAGE_ROTATION_mean,115.48376930340413,5.0942222565436595,0.3489252765980657,1.777502909916519,73.08337537593903,75.33803600308525,62.7504,0.0,117.06035297812944
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_BACKING_FILM_decreasing,-0.040215983397660325,-0.647575360815994,64.9963319570292,-42.090023118789304,73.08337537593903,75.33803600308525,62.7504,-0.042029494445368014,-0.031226397232202392
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_BACKING_FILM_mean,6903.637724550718,0.7276278429648702,642.0772888585433,467.1933127088737,73.08337537593903,75.33803600308525,62.7504,31.746453900717555,10524.599627565924
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_BACKING_FILM_std,1.9799378039652478,-1.5789347943562677,100.56829327781132,-158.79077746536183,73.08337537593903,75.33803600308525,62.7504,1.6336659473230344,2.4571421057708807
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,-0.00010469088506947024,0.17950691984865716,-0.415246585254085,-0.07453963549663362,73.08337537593903,75.33803600308525,62.7504,-0.0010052571592076163,1.068864960714473e-05
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_DRESSER_TABLE_mean,3752.002994011976,0.526318847009934,-379.3656070669564,-199.66726890670418,73.08337537593903,75.33803600308525,62.7504,2664.7550505050503,4304.5
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_DRESSER_TABLE_std,0.027194464258360706,0.21382265937390524,-0.4660365280099974,-0.09964916978447912,73.08337537593903,75.33803600308525,62.7504,0.0,0.08467264998941132
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_DRESSER_mean,623.355511199527,1.037885355427193,68.25512162471543,70.84099116719406,73.08337537593903,75.33803600308525,62.7504,7.777777777780001,771.4876202164307
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_MEMBRANE_decreasing,-0.0004768693683441023,-0.647634494449046,-0.29383691422324,0.1902989213934357,73.08337537593903,75.33803600308525,62.7504,-0.0004975122693150787,-0.0003702734849202839
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_MEMBRANE_mean,81.86131689191438,0.7276277044541103,636.9148493504008,463.4368897655676,73.08337537593903,75.33803600308525,62.7504,0.3764401648305478,124.7976240422905
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_MEMBRANE_std,0.023477523367274485,-1.5784645993485464,-31.070926396308913,49.04435738553792,73.08337537593903,75.33803600308525,62.7504,0.019371532962527107,0.029136072397024496
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_POLISHING_TABLE_mean,245.19405633171263,0.8140711515489407,-62.28178799158217,-50.70180687083428,73.08337537593903,75.33803600308525,62.7504,12.906548933043709,346.9776959279226
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,-0.012064795014419758,-0.6485872810347288,-65.38864251770958,42.41024186111313,73.08337537593903,75.33803600308525,62.7504,-0.01258706041139185,-0.009367919169498173
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,2071.0913173652693,0.7276276634531851,633.850054720737,461.2068342961234,73.08337537593903,75.33803600308525,62.7504,9.523936170212766,3157.3798882681563
98cba2b96f73f2b35fd6,Cond1,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,0.5939813409620055,-1.5784202792481175,-70.34078315272612,111.02731858645724,73.08337537593903,75.33803600308525,62.7504,0.490099784066651,0.7371426317171328
98cba2b96f73f2b35fd6,Cond1,p2_primary_duration,167.66600000858307,-2.199056195902571,0.4766556677792746,-1.0481925995420913,73.08337537593903,75.33803600308525,62.7504,150.0,262.0
98cba2b96f73f2b35fd6,Cond1,p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,0.0,-1.322656534043311,7.909280680328171,-10.46126177141858,73.08337537593903,75.33803600308525,62.7504,0.0,63332.1995310951
98cba2b96f73f2b35fd6,Cond1,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.0,-1.5010648642730637,-0.40314853005949947,0.6051520935556477,73.08337537593903,75.33803600308525,62.7504,0.0,59.304819141087634
98cba2b96f73f2b35fd6,Cond1,p2_secondary_DRESSING_WATER_STATUS_std,0.0,-0.9616113556722301,0.025099568359975954,-0.024136029957424292,73.08337537593903,75.33803600308525,62.7504,0.0,0.4997212605882897
98cba2b96f73f2b35fd6,Cond1,p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,0.0,-1.3442472497282425,54.10186748877258,-72.72628657694436,73.08337537593903,75.33803600308525,62.7504,0.0,42550.2104543972
98cba2b96f73f2b35fd6,Cond1,p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,0.0,-1.4988598323922173,-57.48979996795076,86.16915194422478,73.08337537593903,75.33803600308525,62.7504,0.0,59.607614607641025
98cba2b96f73f2b35fd6,Cond1,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.0,-1.4847780601318599,3.1249795884611515,-4.639901131307006,73.08337537593903,75.33803600308525,62.7504,0.0,61.48410266878048
98cba2b96f73f2b35fd6,Cond1,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0,-1.3265556508435958,-76.1003483262835,100.95134710339735,73.08337537593903,75.33803600308525,62.7504,0.0,236857.64519941807
98cba2b96f73f2b35fd6,Cond1,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0,-1.4877499566519747,68.16336081824821,-101.41003710260168,73.08337537593903,75.33803600308525,62.7504,0.0,405.9846153846154
98cba2b96f73f2b35fd6,Cond1,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,0.0,-1.3924016028853057,-0.3175342503494569,0.44213519915756777,73.08337537593903,75.33803600308525,62.7504,0.0,79.16901478420596
98cba2b96f73f2b35fd6,Cond1,p2_secondary_RETAINER_RING_PRESSURE_auc,0.0,-1.4126013037962306,-0.9766120427017069,1.3795634448235312,73.08337537593903,75.33803600308525,62.7504,0.0,1291236.2852969705
98cba2b96f73f2b35fd6,Cond1,p2_secondary_RETAINER_RING_PRESSURE_std,0.0,-1.5145027294248785,1.0875168315840753,-1.647047209729578,73.08337537593903,75.33803600308525,62.7504,0.0,2157.5074695248736
98cba2b96f73f2b35fd6,Cond1,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,0.0,-1.3324102932918742,-4.831494661362454,6.437533218784072,73.08337537593903,75.33803600308525,62.7504,0.0,8772.024431796366
98cba2b96f73f2b35fd6,Cond1,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0,-1.4892370391733623,3.229866244658578,-4.810036443121327,73.08337537593903,75.33803600308525,62.7504,0.0,14.355186480177949
98cba2b96f73f2b35fd6,Cond1,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,0.0,-1.4795289527183786,-2.6509415025661447,3.922144705009373,73.08337537593903,75.33803600308525,62.7504,0.0,8.87794111743162
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_A_auc,31.111111111049997,-1.488859399930276,-8.983280226535665,13.374841207485405,73.08337537593903,75.33803600308525,62.7504,0.0,3312.3553472958038
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_A_mean,0.28143274853749994,-1.5305089640031744,7.776356271361327,-11.901782980600812,73.08337537593903,75.33803600308525,62.7504,0.0,10.360761705099183
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_B_auc,1.3636363636365,-1.4434428816794238,20.27666341159102,-29.26820546567068,73.08337537593903,75.33803600308525,62.7504,0.0,805.908636369569
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_B_mean,0.011961722488039473,-1.604325213851413,-16.83554348005223,27.009686893939556,73.08337537593903,75.33803600308525,62.7504,0.0,0.9090909090910002
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_C_auc,592.2,-1.313944777760205,5.068759140750313,-6.660069602713177,73.08337537593903,75.33803600308525,62.7504,0.0,395584.698603022
98cba2b96f73f2b35fd6,Cond1,p2_secondary_SLURRY_FLOW_LINE_C_mean,5.4526315789473685,-1.5367826297792935,-2.0655554296692706,3.1743097051620404,73.08337537593903,75.33803600308525,62.7504,0.0,413.55828220858893
98cba2b96f73f2b35fd6,Cond1,p2_secondary_STAGE_ROTATION_mean,89.30055401652632,2.804863291704226,0.2030041575868866,0.5693989096787982,73.08337537593903,75.33803600308525,62.7504,15.561040917062716,132.4325017087015
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,-2.0621157081695304e-23,1.4837624930147864,-1568.0585108211765,-2326.6264052090823,73.08337537593903,75.33803600308525,62.7504,-0.04237873559935339,9.894982133862138e-23
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_BACKING_FILM_mean,6906.666666670002,0.726853273235199,-679.7410897494934,-494.0720360368805,73.08337537593903,75.33803600308525,62.7504,37.87211740041571,10527.5
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_BACKING_FILM_std,1.8189894035458565e-12,-1.4614375917626485,-1621.5137446157903,2369.7411419413347,73.08337537593903,75.33803600308525,62.7504,0.0,5.895253737093495
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,3752.25,0.5269237229850575,379.08139427609564,199.74697958632677,73.08337537593903,75.33803600308525,62.7504,2665.0,4304.75
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_DRESSER_mean,623.703703704,1.0389644292899558,-68.46112950456796,-71.12867834425921,73.08337537593903,75.33803600308525,62.7504,8.14814814815,771.8518518519999
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_MEMBRANE_decreasing,-0.0,1.4837630106466086,5353.7479056136635,7943.693110676305,73.08337537593903,75.33803600308525,62.7504,-0.0005025146513758352,2.8844758751131625e-24
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_MEMBRANE_mean,81.8972332016,0.7268531586911076,-679.355739324208,-493.79186500273323,73.08337537593903,75.33803600308525,62.7504,0.4490764909140692,124.83201581
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_MEMBRANE_std,0.0,-1.4614587891356616,5504.176349957736,-8044.12690359838,73.08337537593903,75.33803600308525,62.7504,0.0,0.06988049387604336
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,248.148148148,0.7947875818804605,62.16247705409752,49.40596482152578,73.08337537593903,75.33803600308525,62.7504,16.2962962963,349.62962963
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,-0.0,1.4837647792734148,-3785.403447797066,-5616.648311181437,73.08337537593903,75.33803600308525,62.7504,-0.012713620679839395,-0.0
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,2072.0,0.7268531225744157,-553.7184502757832,-402.4719846100194,73.08337537593903,75.33803600308525,62.7504,11.361635220125786,3158.25
98cba2b96f73f2b35fd6,Cond1,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.0,-1.46145931933714,-3882.398097249113,5673.966880601496,73.08337537593903,75.33803600308525,62.7504,0.0,1.7679764948405132
d5781eb69b823c502bd1,Cond1,lag_1,79.06485,0.8998128656748408,0.08637436194416637,0.07772076214181625,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_2,80.55015,1.123285798186036,-0.08107352547999369,-0.09106873978055065,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_3,78.58245,0.8276537938903862,-0.10823418740064739,-0.08958043583078884,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_4,79.85925,1.0196128747055215,0.43419629714426833,0.4427121347177603,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_5,78.33015,0.7897004511569033,0.015274416613173969,0.012062213690581983,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_6,78.0135,0.7424107210370601,0.18934506848411914,0.1405718088181064,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_7,75.2973,0.3337230839486634,-0.16144956138733235,-0.0538794455283396,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_8,74.4414,0.2051834661442137,-0.20319825898703314,-0.041692923093429084,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_9,73.0263,-0.007615337100293731,0.3926509232177864,-0.002990169143044994,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,lag_11,72.966,-0.016281249253065965,-0.19595638165819906,0.003190414692506063,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,neighbor_1,79.06485,0.945557686938765,3.276435712686826,3.0980589738917192,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,neighbor_2,80.55015,1.1140332998949452,0.6282133783732853,0.6998506229473428,73.08337537593903,454.6521128438991,78.6405,53.42655,88.70205
d5781eb69b823c502bd1,Cond1,neighbor_3,77.5974,0.6610430789432508,0.5337846507128887,0.35285464899989566,73.08337537593903,454.6521128438991,78.6405,53.6943,88.70205
d5781eb69b823c502bd1,Cond1,neighbor_4,78.58245,0.8508392309989149,0.39986920694818906,0.3402244085399431,73.08337537593903,454.6521128438991,78.6405,53.64735,86.8872
d5781eb69b823c502bd1,Cond1,neighbor_5,79.85925,0.9747964620403932,0.43638635289904215,0.4253878728886968,73.08337537593903,454.6521128438991,78.6405,53.6943,88.70205
d5781eb69b823c502bd1,Cond1,neighbor_6,79.15485,0.9190835422835371,0.16607148821895024,0.15263357166457148,73.08337537593903,454.6521128438991,78.6405,53.42655,86.8872
d5781eb69b823c502bd1,Cond1,neighbor_7,79.8045,0.9765858831947617,-0.18282149345535714,-0.1785408896530853,73.08337537593903,454.6521128438991,78.6405,53.64735,88.0587
d5781eb69b823c502bd1,Cond1,neighbor_8,78.33015,0.7641659898498762,0.18177047678507208,0.13890281631794854,73.08337537593903,454.6521128438991,78.6405,53.42655,86.77335
d5781eb69b823c502bd1,Cond1,neighbor_9,78.0135,0.6965328747485029,0.0963376015375843,0.06710230654534939,73.08337537593903,454.6521128438991,78.6405,53.64735,86.8872
d5781eb69b823c502bd1,Cond1,neighbor_10,77.16615,0.5784638578010738,0.0780951137497361,0.04517520077508603,73.08337537593903,454.6521128438991,78.6405,53.64735,86.77335
d5781eb69b823c502bd1,Cond1,p2_primary_CENTER_AIR_BAG_PRESSURE_std,31.50797157336363,0.5317397634208919,0.505380470047541,0.26873089158061864,73.08337537593903,454.6521128438991,78.6405,24.6642717289444,34.95435849148916
d5781eb69b823c502bd1,Cond1,p2_primary_DRESSING_WATER_STATUS_auc,40.5004999935627,-0.6298772027646166,0.241957172960916,-0.1524033072934563,73.08337537593903,454.6521128438991,78.6405,0.5,199.0
d5781eb69b823c502bd1,Cond1,p2_primary_DRESSING_WATER_STATUS_mean,0.24043715846994534,-0.5841749974959562,-0.30528072276214147,0.1783373654551377,73.08337537593903,454.6521128438991,78.6405,0.006622516556291391,1.0
d5781eb69b823c502bd1,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,6543.936666699126,-0.5016796715024003,0.18804735291941554,-0.09433953423950833,73.08337537593903,454.6521128438991,78.6405,5637.027272634688,7704.810757406771
d5781eb69b823c502bd1,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,35.74267262790399,-0.3174282314750135,0.38530163481548385,-0.12230561652391052,73.08337537593903,454.6521128438991,78.6405,25.991473672088972,41.85631145895318
d5781eb69b823c502bd1,Cond1,p2_primary_EDGE_AIR_BAG_PRESSURE_std,22.22207797801093,0.48328081627986585,-0.6149710095864371,-0.29720369150138654,73.08337537593903,454.6521128438991,78.6405,17.1174095962901,24.857955809253436
d5781eb69b823c502bd1,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,34448.181000244615,-0.6236827409093646,2.3610024948503323,-1.4725165072821031,73.08337537593903,454.6521128438991,78.6405,31570.999800002573,40922.8685991168
d5781eb69b823c502bd1,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,188.13770491803282,-0.47379248436223637,-1.6169853681246025,0.7661155147411407,73.08337537593903,454.6521128438991,78.6405,136.32547528517114,227.87284768211921
d5781eb69b823c502bd1,Cond1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,118.18740073752895,0.5885788794035756,-0.14505776039054297,-0.08537793405945815,73.08337537593903,454.6521128438991,78.6405,95.18556706065748,131.1949360766281
d5781eb69b823c502bd1,Cond1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,11234.366904735094,-0.40316142997200494,0.8995176124838764,-0.3626508069340034,73.08337537593903,454.6521128438991,78.6405,10284.5219047899,13608.88047630165
d5781eb69b823c502bd1,Cond1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,61.39994795730694,-0.2166972411626726,-1.4906601708016893,0.3230219465238044,73.08337537593903,454.6521128438991,78.6405,43.97609994567641,74.99303815094913
d5781eb69b823c502bd1,Cond1,p2_primary_RETAINER_RING_PRESSURE_auc,275465.6618721664,-0.9873455694041712,0.015371543889727945,-0.015177025754424646,73.08337537593903,454.6521128438991,78.6405,202406.74155010883,326590.2549205363
d5781eb69b823c502bd1,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,1295.4694090946668,-0.6611050237313165,-3.146756977400493,2.0803368462210385,73.08337537593903,454.6521128438991,78.6405,1193.7699773081652,1536.1608863410015
d5781eb69b823c502bd1,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,7.077496274217868,-0.4909866463923704,1.8151172118786363,-0.8911983126693612,73.08337537593903,454.6521128438991,78.6405,5.1422398893893915,8.457254665865419
d5781eb69b823c502bd1,Cond1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,4.41080759157272,0.7295676372134173,0.3842692280478565,0.2803503927606985,73.08337537593903,454.6521128438991,78.6405,3.519028983670203,4.904543672227092
